OTUID	PL_1	PL_10	PL_11	PL_12	PL_13	PL_15	PL_16	PL_17	PL_18	PL_19	PL_2	PL_20	PL_21	PL_22	PL_24	PL_3	PL_4	PL_5	PL_6	PL_7	PL_8	PL_9	SUB_1	SUB_10	SUB_11	SUB_12	SUB_13	SUB_15	SUB_16	SUB_17	SUB_18	SUB_19	SUB_2	SUB_20	SUB_21	SUB_22	SUB_24	SUB_3	SUB_4	SUB_5	SUB_6	SUB_7	SUB_8	SUB_9	SUR_1	SUR_10	SUR_11	SUR_12	SUR_13	SUR_15	SUR_16	SUR_17	SUR_18	SUR_19	SUR_2	SUR_20	SUR_21	SUR_22	SUR_24	SUR_3	SUR_4	SUR_5	SUR_6	SUR_7	SUR_8	SUR_9
ASV_103	1	0	1	20	6	0	18	12	0	3	0	14	1	25	2	0	7	3	8	1	2	5	0	14	2	31	3	2	34	12	4	11	11	17	0	11	8	0	20	3	0	61	22	6	9	22	45	34	12	23	49	13	0	2	52	8	0	4	1	19	15	7	20	37	45	57
ASV_97	1	48	4	107	34	0	50	60	1	21	0	53	42	15	9	0	3	24	47	22	4	0	0	10	8	7	4	6	11	17	4	44	0	27	7	23	30	2	18	13	0	10	6	0	0	4	1	5	0	3	21	10	2	9	1	9	1	42	26	1	11	1	0	10	9	0
ASV_77	352	0	0	0	1	0	0	0	0	1	58	0	0	1	0	1	4	0	18	0	7	16	126	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	50	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_86	0	120	26	33	16	0	9	32	0	1	2	2	0	0	0	17	5	50	268	116	1	1	1	25	7	9	0	2	14	32	0	1	9	0	0	0	0	0	2	8	3	2	0	8	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_101	0	8	14	29	14	0	5	20	4	39	0	18	38	18	1	1	1	3	12	13	1	4	2	22	22	43	6	79	15	25	2	11	3	23	6	0	3	26	14	5	20	22	99	35	0	5	3	11	2	11	18	14	1	1	1	3	6	2	5	12	2	1	21	1	2	7
ASV_115	1	3	2	4	7	0	4	3	0	2	0	7	5	2	0	0	17	2	1	5	4	1	0	2	23	17	5	3	8	3	4	29	0	23	18	8	1	11	42	17	3	20	4	1	12	21	25	17	36	25	28	9	14	9	0	9	28	5	1	22	52	59	6	7	14	12
ASV_126	1	15	3	18	6	0	18	12	0	19	0	8	6	11	13	9	13	28	7	4	1	1	0	45	20	30	21	21	15	13	2	12	0	7	19	5	0	26	58	11	0	7	11	0	3	6	11	29	13	28	17	33	0	9	1	16	0	13	7	15	12	8	6	1	2	4
ASV_91	0	135	21	35	13	0	107	206	0	24	8	77	28	2	9	8	77	174	51	49	3	0	0	2	2	0	0	0	0	0	0	5	0	4	0	2	21	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_100	8	4	35	19	25	0	3	5	0	52	2	0	1	0	0	44	5	40	16	1	15	51	19	31	3	11	17	2	3	12	6	0	16	0	4	0	0	37	11	6	36	10	7	34	12	8	2	19	17	5	24	8	3	0	12	0	9	0	0	21	8	17	28	0	9	22
ASV_109	21	5	0	3	0	0	2	3	0	1	2	0	0	10	0	0	3	4	2	0	2	4	3	24	0	15	0	21	0	5	0	0	14	0	0	0	0	2	10	1	5	5	16	3	44	53	0	21	0	11	35	27	0	0	206	0	0	1	1	8	11	9	53	19	12	34
ASV_94	10	4	16	2	6	0	3	5	3	38	0	14	7	1	2	10	6	28	13	1	2	5	2	10	7	6	6	4	3	3	14	21	0	12	14	7	14	5	17	9	4	7	16	5	22	36	18	17	9	11	13	35	46	8	21	12	18	4	3	8	31	23	21	13	19	27
ASV_89	4	0	65	2	5	0	0	2	61	1	0	19	9	44	0	0	0	0	0	0	0	0	2	5	1	0	10	0	0	18	211	10	0	19	39	3	0	0	0	4	3	1	140	1	8	14	14	4	1	3	0	1	13	8	0	4	3	0	0	12	1	1	4	5	2	0
ASV_99	5	1	2	0	2	0	3	0	17	3	0	9	6	33	12	1	3	0	2	0	1	0	0	4	7	2	4	2	0	1	7	4	0	4	6	3	2	1	5	0	1	1	0	0	6	19	77	10	35	10	9	24	31	43	6	16	97	26	26	60	13	41	16	31	8	7
ASV_88	97	0	1	0	0	0	0	0	0	0	58	0	0	0	0	0	76	0	3	0	343	313	6	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_107	2	45	0	26	5	0	28	31	0	12	1	12	16	0	3	0	3	1	16	23	0	7	8	35	1	13	1	1	38	32	1	34	30	37	1	6	11	0	25	2	7	16	15	47	1	7	0	16	0	6	80	17	0	12	5	6	0	1	2	1	8	0	3	5	9	6
ASV_117	6	19	4	7	18	0	7	6	7	13	2	6	2	1	0	2	8	4	6	4	0	0	1	22	19	15	12	37	15	11	5	3	18	7	7	2	3	13	15	3	8	13	35	14	12	27	7	19	18	15	11	50	14	14	12	11	6	8	0	13	21	17	16	16	16	15
ASV_105	12	6	6	5	4	0	18	0	0	2	1	6	11	1	0	1	10	2	1	5	1	3	1	20	25	5	1	12	13	2	1	8	8	14	7	4	3	3	8	6	0	19	10	8	33	84	8	2	9	70	29	15	14	18	39	20	20	6	1	9	14	11	22	5	30	30
ASV_96	0	0	0	0	0	306	2	0	326	1	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_104	7	3	7	10	44	0	1	6	26	5	1	3	23	30	0	14	5	3	3	4	20	9	7	6	104	6	33	14	11	11	13	7	7	2	26	0	0	20	4	42	19	4	3	6	3	9	5	9	8	23	1	3	1	7	0	4	80	0	0	7	2	11	14	0	2	2
ASV_98	2	2	11	14	2	0	0	2	0	0	4	0	5	0	0	110	6	0	11	0	358	29	66	2	5	3	2	1	0	3	0	0	14	0	1	0	0	8	0	0	54	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_108	0	1	2	0	0	0	0	3	0	0	0	2	0	0	10	1	3	0	0	1	0	0	0	3	10	12	3	5	0	3	2	23	0	2	1	5	8	1	7	3	0	5	1	0	1	29	37	24	14	59	25	36	12	19	2	46	2	43	66	25	40	20	11	26	16	3
ASV_114	8	6	1	5	11	0	18	4	0	17	3	1	0	0	3	3	6	5	2	12	2	8	24	15	9	29	2	0	9	7	0	4	41	21	2	4	1	1	60	7	5	21	5	22	13	36	2	16	1	13	81	14	0	0	12	2	0	2	8	7	33	27	6	1	9	10
ASV_112	0	2	3	3	27	0	6	1	0	4	0	19	10	0	10	3	2	21	10	105	3	1	0	2	7	4	27	1	3	2	3	67	0	53	23	6	44	3	27	3	0	29	13	3	0	3	2	27	0	4	14	13	0	9	1	16	0	2	1	3	20	0	0	14	12	10
ASV_116	14	24	17	12	14	0	2	16	2	8	5	0	8	15	0	15	21	5	17	3	16	26	12	37	9	54	10	11	9	35	2	0	12	0	8	0	0	49	20	29	95	14	6	26	5	10	0	0	0	0	7	1	2	0	1	0	1	0	0	3	2	5	4	0	0	1
ASV_129	1	14	5	24	9	0	23	10	6	1	1	3	0	7	0	3	5	5	3	13	9	12	7	26	2	50	7	3	131	32	0	6	15	4	3	0	3	9	20	19	7	89	42	47	4	9	0	9	0	3	41	10	0	0	14	0	0	0	0	6	0	2	5	7	6	12
ASV_111	4	0	1	9	8	0	0	2	0	0	0	0	5	1	0	20	6	2	11	5	3	9	1	7	12	24	22	10	7	2	12	0	0	0	10	0	0	53	7	8	21	16	10	16	11	9	43	5	21	13	4	1	8	3	2	1	70	0	0	16	13	64	10	3	9	16
ASV_110	0	2	60	10	29	0	0	1	0	0	0	0	0	3	0	78	5	1	1	0	3	0	0	28	15	9	78	5	0	10	0	0	0	0	0	0	0	184	9	0	90	4	4	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_125	3	3	3	51	16	0	21	28	0	10	1	26	1	7	1	6	18	14	2	45	1	7	4	16	5	21	4	1	38	15	0	9	8	20	0	83	18	3	19	21	5	32	2	62	5	9	3	9	1	12	19	4	1	1	13	1	0	0	3	3	4	7	9	3	11	16
ASV_130	0	17	7	10	6	0	23	5	0	14	0	31	32	3	47	3	2	6	12	23	0	0	0	9	25	2	6	2	11	1	12	48	1	39	12	17	51	0	9	5	1	1	2	0	1	12	11	7	2	7	4	12	4	12	1	20	0	51	57	2	3	1	2	4	4	3
ASV_106	0	0	16	0	0	0	0	0	5	0	115	4	1	617	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	1	0	0	0	26	0	0	0	0	0	0	0	0	3	0	0	4	2	0	0	0	9	0	2	2	2	4	1
ASV_102	3	0	0	1	0	0	2	0	0	11	0	0	1019	1	0	14	0	0	2	0	2	0	0	2	0	0	3	0	0	0	0	1	0	0	0	0	0	0	2	1	0	0	5	0	22	2	1	0	1	0	0	0	0	3	3	1	4	0	1	1	3	7	1	0	36	0
ASV_141	1	0	69	0	0	0	2	0	12	0	453	2	0	230	0	0	1	0	0	0	0	0	0	0	5	0	1	1	0	0	0	0	0	0	0	12	28	0	3	1	1	0	15	0	5	0	1	0	2	0	0	0	0	1	6	2	0	4	0	4	2	1	1	0	0	0
ASV_156	0	4	2	11	19	0	9	10	0	7	1	42	1	1	1	0	8	12	2	34	5	2	0	2	6	16	34	29	34	20	8	18	0	21	10	26	40	1	30	49	0	56	25	2	0	3	5	22	14	13	19	19	14	2	0	4	4	1	0	4	8	6	0	10	5	10
ASV_113	0	2	0	1	0	0	6	1	0	0	0	0	0	1	0	0	4	0	4	3	1	5	0	6	0	7	0	0	0	3	0	0	2	0	0	0	0	0	7	1	1	7	13	0	5	36	0	86	2	18	32	22	1	1	41	5	0	1	0	6	38	0	45	76	49	49
ASV_166	4	4	8	22	8	0	26	24	2	5	2	5	1	7	6	3	28	5	6	24	6	5	3	14	15	9	5	2	26	11	0	4	10	15	4	18	0	1	13	3	2	18	11	19	24	19	9	15	5	14	29	6	2	4	19	43	0	1	1	6	12	11	8	0	34	23
ASV_155	0	139	15	30	5	0	82	85	0	0	3	0	0	0	0	0	2	42	87	109	1	1	0	38	3	3	0	0	27	11	0	0	8	0	0	0	0	0	1	1	16	5	3	7	1	1	0	0	0	0	16	1	0	0	2	0	0	0	0	0	2	0	1	0	0	1
ASV_118	0	0	0	0	0	513	0	0	29	0	0	2	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_120	5	2	1	0	0	0	18	2	2	2	0	3	5	39	3	0	3	0	1	0	0	1	1	9	0	0	7	2	8	1	0	0	1	0	4	2	1	2	16	1	0	1	0	1	42	38	1	0	86	23	35	18	1	28	17	2	19	11	16	12	51	6	5	4	4	5
ASV_135	3	50	9	6	10	0	18	36	0	9	1	23	5	3	0	8	28	8	4	14	7	7	6	9	11	13	15	19	26	27	2	6	41	1	14	0	1	3	29	16	7	47	32	42	1	2	6	9	4	0	11	9	1	1	5	6	0	0	0	2	13	1	2	7	7	4
ASV_171	4	6	6	8	4	0	7	2	0	3	1	24	8	3	1	1	17	3	0	0	1	3	1	2	11	5	25	19	4	15	15	13	6	15	19	18	31	0	3	4	2	0	11	0	14	13	4	15	23	14	20	31	43	19	23	11	14	9	0	6	10	13	11	12	6	19
ASV_161	0	4	0	17	4	0	8	10	0	2	0	14	13	1	3	0	4	2	13	4	2	1	0	8	6	13	16	10	4	4	15	12	0	9	14	3	4	6	6	5	0	5	2	0	1	8	41	34	64	36	7	9	28	14	0	18	3	5	11	27	8	29	22	23	15	24
ASV_121	17	4	2	9	9	0	1	2	3	14	2	0	3	2	0	25	10	6	5	0	2	9	11	45	24	12	67	32	6	30	23	0	10	0	15	0	0	36	12	18	4	5	25	9	4	6	4	12	18	3	1	7	15	0	2	0	4	0	0	7	3	11	2	3	0	6
ASV_122	1	23	53	18	25	0	2	27	0	4	4	0	8	4	0	19	15	7	0	1	5	0	5	7	48	20	34	129	4	21	16	0	14	0	30	1	0	16	37	41	4	2	15	1	0	0	1	1	0	1	0	5	2	0	0	0	2	0	0	0	0	4	0	0	0	1
ASV_123	7	1	0	0	0	0	0	0	0	1	0	1	0	2	0	1	1	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	1	1	0	25	13	26	33	30	10	0	12	0	12	59	9	0	6	0	60	24	29	59	84	20	24
ASV_134	5	1	9	1	7	0	1	0	0	0	1	0	3	0	0	78	2	0	5	0	2	1	205	6	4	1	7	1	2	4	1	0	49	0	4	0	0	113	4	1	89	1	3	9	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ASV_133	4	0	0	1	2	0	2	2	18	1	0	3	8	1	1	3	2	0	0	2	0	0	1	6	4	0	8	3	0	6	12	4	0	1	19	4	4	4	1	3	2	0	0	0	22	38	7	18	39	7	9	13	49	47	1	14	89	16	5	33	9	14	22	10	10	6
ASV_128	26	1	52	5	0	0	0	0	0	1	2	0	1	0	0	85	10	2	7	1	35	25	106	5	3	4	3	0	7	10	1	0	69	0	0	0	0	37	3	1	58	0	1	7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1
ASV_144	3	2	3	25	9	0	9	8	0	3	0	6	1	1	0	1	18	6	3	28	5	4	12	15	0	44	16	14	137	7	0	4	15	14	38	12	3	1	13	8	4	32	14	74	1	2	0	5	3	17	12	5	0	0	4	8	2	0	0	2	5	9	5	0	14	7
ASV_127	18	9	12	7	41	0	1	2	5	20	0	0	6	4	0	23	5	10	5	2	5	17	39	31	43	6	32	12	1	14	4	0	67	0	16	0	0	42	2	16	17	11	14	26	4	0	1	1	4	1	2	3	1	0	0	0	1	0	0	1	0	7	3	0	0	0
ASV_147	21	6	2	1	2	0	0	0	0	2	0	0	0	0	0	1	0	0	2	0	1	0	1	4	8	0	2	0	0	0	0	0	0	0	0	0	0	3	1	0	1	0	4	0	26	44	28	14	45	0	0	7	1	1	6	0	1	0	0	56	11	49	117	43	43	33
ASV_146	4	25	1	3	2	0	15	10	0	1	1	0	0	0	0	1	8	2	5	26	7	11	39	48	6	21	1	0	43	30	0	0	12	0	1	0	0	7	31	2	94	25	18	71	7	8	2	1	0	0	35	2	0	0	3	0	0	0	0	0	1	0	2	0	1	6
ASV_136	7	32	10	11	7	0	8	14	0	1	1	7	0	0	0	14	10	9	3	3	3	8	17	30	17	14	15	13	23	15	3	9	49	2	1	2	8	18	8	7	16	8	41	58	13	5	1	6	1	7	10	12	1	2	19	1	1	5	0	1	10	1	8	8	5	11
ASV_143	3	32	0	9	2	0	23	0	2	14	0	51	2	3	43	0	1	18	25	20	2	4	1	14	2	1	3	1	19	0	4	72	6	69	11	9	36	1	16	11	2	9	5	14	0	2	1	0	0	5	14	2	0	8	3	5	0	15	25	0	2	0	1	0	0	7
ASV_137	2	0	2	8	4	0	12	8	0	9	1	15	1	7	42	0	20	12	1	7	4	3	0	2	5	7	5	2	7	6	2	12	0	33	11	16	7	0	4	4	0	1	1	1	24	14	31	19	13	21	10	9	10	23	3	49	2	3	11	10	15	25	7	3	35	13
ASV_124	11	49	9	4	6	0	7	32	12	1	5	2	0	2	0	37	11	6	3	3	7	25	5	64	8	3	3	9	12	47	3	0	39	0	1	0	0	24	11	18	47	7	25	42	2	3	0	0	1	0	1	6	0	0	1	0	1	0	0	1	0	0	0	0	0	1
ASV_194	1	0	1	12	4	0	7	8	1	0	0	13	1	9	24	1	21	7	1	5	4	5	0	4	8	13	1	0	20	5	6	2	3	12	4	71	17	1	10	4	2	6	2	1	17	9	28	17	6	20	12	12	2	12	18	37	1	6	10	29	15	28	9	2	12	30
ASV_139	18	26	2	8	10	0	5	3	7	1	2	0	2	2	0	14	2	4	6	2	5	9	42	31	1	8	30	21	24	31	2	0	49	0	5	0	0	35	12	18	20	18	40	40	6	3	0	0	1	0	11	9	0	0	1	0	0	0	0	1	0	0	5	0	2	0
ASV_162	23	32	4	11	0	0	24	20	0	3	3	4	0	1	0	2	4	3	3	1	1	3	39	25	12	25	2	12	43	24	5	1	43	0	8	1	0	6	8	1	9	6	11	15	22	14	1	9	5	1	28	13	7	1	26	1	6	3	0	2	5	8	11	3	3	8
ASV_131	0	1	0	0	2	393	9	1	122	4	0	2	7	43	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_145	4	5	30	46	27	0	0	9	34	17	0	33	1	4	0	22	15	5	2	1	62	11	1	11	33	14	28	10	1	21	24	57	0	7	4	0	0	29	9	65	1	0	5	1	0	0	1	0	0	0	0	0	1	5	0	0	0	0	0	1	0	0	0	0	0	0
ASV_181	37	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	28	62	0	43	3	12	2	25	0	1	172	5	0	0	0	22	9	6	53	22	21	31
ASV_150	0	0	41	0	0	0	1	0	7	0	689	3	1	11	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	1	0	0	1	8	0	1	19	0	0	2	0	0	0	1	0	1	0	1	3	1	0	1	0	0	0	6	0	2	2	1
ASV_151	0	1	0	2	0	0	2	1	4	0	0	1	0	80	0	1	3	1	1	0	0	0	0	1	1	1	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	6	0	0	5	1	79	3	76	6	9	0	0	0	0	0	0	0	40	29	11	22	113	35	14
ASV_132	99	2	3	1	1	0	0	0	0	2	26	0	0	0	0	41	20	4	110	1	71	122	25	1	4	0	0	1	0	2	0	0	23	0	1	0	0	6	0	1	17	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ASV_140	51	46	10	8	2	0	0	4	0	0	5	0	7	0	0	9	21	109	66	0	27	31	36	0	0	2	5	11	5	17	0	0	28	0	5	0	0	12	0	40	19	1	2	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ASV_196	0	9	10	47	26	0	16	31	6	8	4	10	4	7	9	3	10	6	0	2	0	2	0	7	25	85	30	19	17	3	9	14	1	14	3	9	11	0	13	38	0	10	7	2	3	5	7	9	6	7	8	9	11	8	9	10	15	21	1	1	2	4	2	4	1	10
ASV_148	25	6	68	14	17	0	6	7	0	23	26	0	4	2	0	58	35	27	29	3	21	77	9	11	3	6	4	2	3	21	0	0	31	0	3	0	0	15	3	14	23	1	0	10	1	1	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0
ASV_142	0	0	0	0	0	400	0	1	62	0	0	3	0	35	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_168	1	2	25	7	40	0	5	6	83	11	1	2	18	23	1	9	2	1	0	0	12	10	9	1	55	3	16	12	13	8	10	2	2	5	40	1	0	11	0	45	4	0	2	0	1	1	3	2	6	15	2	1	6	7	0	4	76	1	9	7	1	2	6	2	3	1
ASV_157	0	29	50	9	49	0	24	52	0	14	2	8	38	35	8	4	2	7	6	16	0	0	0	27	12	3	10	14	30	24	0	30	2	10	1	11	5	3	12	0	11	3	3	0	0	4	2	9	1	7	2	10	2	28	0	7	0	27	9	0	1	3	4	0	3	1
ASV_217	0	12	3	9	5	0	24	22	0	24	0	21	5	11	7	2	45	7	3	0	2	0	1	8	23	30	22	13	16	12	5	18	0	9	2	11	21	0	2	3	0	1	0	0	5	14	7	13	13	7	2	9	15	19	5	10	16	17	10	3	7	9	5	7	6	9
ASV_158	0	1	2	1	4	0	3	0	1	1	0	6	1	2	13	0	15	2	1	1	0	1	0	6	6	2	2	4	0	1	5	8	0	14	7	7	12	1	9	2	0	6	10	2	5	10	17	10	15	15	10	17	25	17	6	28	1	38	8	23	50	25	9	29	19	19
ASV_149	0	0	13	7	37	0	1	1	0	0	0	2	0	3	0	1	2	12	1	69	0	1	0	0	27	9	59	167	7	25	0	0	0	1	1	3	0	5	13	56	0	5	16	0	0	0	1	0	1	6	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
ASV_153	28	7	6	5	4	0	1	1	0	0	25	0	0	0	0	6	4	6	19	1	4	14	130	18	4	1	6	27	11	13	4	0	45	0	2	0	0	46	1	18	43	6	25	11	0	1	0	0	1	1	1	5	0	0	1	0	0	0	0	8	0	1	14	0	0	1
ASV_170	0	10	0	5	2	0	10	1	0	2	0	3	0	0	25	0	3	2	5	2	0	0	0	6	6	6	3	2	2	1	1	15	0	2	0	1	10	0	3	2	2	3	3	0	3	30	44	11	1	40	24	16	6	26	7	49	0	32	36	11	15	7	10	5	10	10
ASV_193	3	5	0	15	4	0	10	6	0	0	0	2	2	2	1	1	13	0	6	6	5	5	1	13	2	18	5	4	43	6	2	1	5	9	9	7	1	0	21	7	13	33	9	41	12	13	6	14	7	17	45	3	1	2	7	23	0	1	1	11	12	19	16	4	21	18
ASV_195	5	76	1	18	1	0	49	87	0	13	1	28	0	0	2	0	5	10	20	82	0	1	37	14	1	0	2	0	17	22	1	5	16	7	4	2	1	0	2	1	0	7	0	1	0	2	14	5	0	9	0	9	0	6	8	6	3	19	14	1	10	0	2	16	2	1
ASV_152	0	1	63	15	7	0	0	1	0	0	0	0	4	2	0	159	8	0	29	0	54	5	1	2	1	3	0	5	2	7	0	0	0	0	0	0	0	4	0	0	65	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_198	7	1	5	11	3	0	8	13	0	2	2	6	6	2	12	0	18	4	2	6	1	14	1	4	4	21	1	1	11	6	1	3	4	9	3	11	5	0	14	1	4	15	3	35	12	9	11	5	12	18	9	6	3	10	14	50	4	1	4	18	18	10	6	3	30	22
ASV_208	0	87	1	32	2	0	15	28	0	0	1	4	2	4	14	0	3	10	4	23	0	0	0	29	1	5	2	4	25	10	2	2	4	5	2	3	10	0	1	0	4	10	6	6	3	6	7	12	1	5	4	8	2	3	9	3	1	19	52	0	5	2	6	56	6	2
ASV_176	10	18	1	1	8	0	1	1	6	7	0	3	9	0	13	3	1	10	5	3	1	1	7	4	7	2	3	2	0	2	3	31	0	4	0	2	3	15	5	2	0	1	2	2	6	2	13	17	42	7	27	9	18	69	3	7	5	10	15	2	30	9	18	23	4	10
ASV_159	1	5	3	17	1	0	5	7	3	12	0	23	4	4	5	0	2	6	3	0	0	1	0	9	8	9	7	8	2	6	10	15	0	16	11	4	10	0	16	2	0	4	5	0	3	21	10	19	32	10	13	27	33	19	1	22	3	33	4	7	12	10	3	17	6	9
ASV_199	0	4	15	27	23	0	34	37	0	0	2	2	10	2	4	3	26	10	1	55	9	3	1	26	14	48	12	6	24	16	1	2	0	0	9	5	1	3	32	40	1	20	3	8	1	3	11	5	3	5	29	6	1	3	2	1	3	2	9	1	4	10	5	0	0	5
ASV_175	7	0	6	8	17	0	4	2	5	0	0	0	8	14	0	2	10	4	3	0	8	3	2	13	13	33	18	11	3	15	15	0	1	0	25	1	1	14	12	14	19	9	10	5	7	9	30	19	12	5	24	0	0	0	5	1	14	0	0	25	10	45	24	2	12	10
ASV_172	2	15	7	47	10	0	36	59	3	9	11	12	9	6	1	6	83	23	7	22	11	5	13	14	11	20	9	2	14	6	1	5	32	15	7	1	2	2	21	17	3	6	1	8	7	4	17	6	3	2	6	3	0	0	4	5	0	0	0	4	6	3	1	2	2	7
ASV_160	1	0	0	0	1	0	7	0	2	1	0	4	16	27	2	0	0	0	0	0	0	0	2	1	0	0	4	0	6	1	24	1	0	0	13	0	0	4	32	2	0	2	1	0	9	0	0	0	29	1	45	7	205	13	3	1	45	2	0	3	37	2	2	7	0	2
ASV_182	2	3	10	2	6	0	1	3	4	11	0	23	4	5	0	1	12	9	1	4	0	1	0	6	6	4	7	1	1	3	4	20	2	18	2	5	11	2	9	3	1	2	7	0	7	11	31	18	17	23	5	25	21	14	16	21	1	21	6	8	14	37	7	18	13	13
ASV_167	0	2	3	22	11	0	7	21	6	7	1	34	2	2	7	0	24	11	5	1	3	0	0	7	7	19	2	3	51	23	0	11	4	33	0	86	15	0	11	4	0	7	2	0	5	10	7	8	4	26	29	6	1	8	9	4	1	5	2	4	11	8	6	1	6	17
ASV_177	3	2	0	5	2	0	7	5	0	0	0	13	1	2	25	0	14	2	0	1	1	4	0	3	2	0	1	1	0	2	0	0	0	0	0	16	28	0	1	0	0	0	1	0	6	15	3	9	13	19	10	27	0	12	17	14	0	73	19	14	20	16	20	28	9	11
ASV_185	0	1	0	0	1	0	1	0	3	0	0	0	0	60	2	0	1	0	0	1	0	0	0	2	3	0	1	1	0	1	5	2	0	0	3	0	0	2	0	0	0	0	0	0	0	3	40	44	46	64	1	18	17	6	1	24	56	23	3	56	7	2	2	21	3	3
ASV_169	0	2	2	8	2	0	4	7	0	15	0	1	3	0	1	1	9	4	5	3	8	15	0	12	5	13	12	6	24	6	0	0	5	0	4	1	0	1	26	5	0	52	33	29	5	15	8	13	10	17	25	15	4	0	11	0	1	0	0	9	25	9	7	13	16	20
ASV_164	5	12	2	7	6	0	1	3	2	12	1	5	0	4	0	3	5	6	1	2	4	5	19	20	21	14	7	22	25	9	2	6	37	12	3	3	7	5	14	2	5	13	18	12	12	17	5	9	2	10	21	26	0	0	17	6	2	0	0	7	2	5	11	10	4	11
ASV_154	0	54	31	54	4	0	55	216	11	14	0	51	140	18	0	0	0	24	26	58	0	0	0	5	2	0	2	0	4	6	0	0	0	5	0	0	5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ASV_174	0	3	7	13	12	0	17	21	4	4	1	18	7	6	25	1	12	6	0	11	3	3	0	5	13	9	6	2	8	8	4	4	1	41	13	46	14	0	20	12	1	6	3	3	1	2	25	4	10	24	13	5	11	11	1	6	1	3	7	6	4	14	2	0	3	7
ASV_190	0	24	6	37	52	0	29	23	1	6	1	1	2	39	0	11	63	22	12	6	3	9	0	10	3	52	22	14	24	41	0	0	1	0	1	0	0	15	20	2	8	18	11	5	0	0	0	0	1	1	8	3	1	0	0	0	1	0	0	0	0	0	1	0	0	0
ASV_184	6	2	27	1	5	0	2	1	0	14	0	12	1	2	9	8	6	11	5	1	0	2	1	5	7	1	7	0	0	1	7	2	0	1	7	2	5	2	3	5	4	0	5	2	8	23	12	20	24	10	1	29	14	14	10	22	4	18	1	16	26	34	6	8	12	20
ASV_163	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	285	0	0	2	81	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	2	160	0	1	0	7	0	0	0	1	6	0	0	0	0
ASV_207	1	0	5	10	11	0	2	1	0	8	0	10	1	0	8	0	18	2	0	0	1	1	0	5	1	81	17	4	4	1	8	5	0	16	38	46	3	0	32	16	0	15	1	1	1	16	25	13	9	14	10	6	5	12	1	49	5	1	2	7	3	10	3	1	16	5
