OTUID	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_12515	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Conexibacter	metagenome
ASV_12539	Bacteria	Acidobacteriota	Vicinamibacteria	Subgroup_17	Subgroup_17	Subgroup_17	uncultured_bacterium
ASV_12567	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylomonadaceae	Methylobacter	uncultured_gamma
ASV_12568	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	BSV13	uncultured_soil
ASV_12570	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Spirochaeta	Unassigned
ASV_12578	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadales	Saccharimonadales	uncultured_bacterium
ASV_12592	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	uncultured	uncultured_bacterium
ASV_12598	Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	uncultured_bacterium
ASV_12600	Bacteria	Chloroflexi	OLB14	OLB14	OLB14	OLB14	metagenome
ASV_12602	Bacteria	Proteobacteria	Alphaproteobacteria	Tistrellales	Geminicoccaceae	Arboricoccus	uncultured_bacterium
ASV_12625	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	uncultured	uncultured_bacterium
ASV_12633	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	uncultured	uncultured	metagenome
ASV_12641	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadales	Saccharimonadales	uncultured_bacterium
ASV_12643	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter	Unassigned
ASV_12663	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_12664	Bacteria	Gemmatimonadota	S0134_terrestrial_group	S0134_terrestrial_group	S0134_terrestrial_group	S0134_terrestrial_group	uncultured_bacterium
ASV_12666	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium_sensu_stricto_6	Unassigned
ASV_12686	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Iamiaceae	Iamia	uncultured_bacterium
ASV_12687	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	uncultured	metagenome
ASV_12709	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	Unassigned
ASV_12724	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	uncultured	uncultured	Unassigned
ASV_12735	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Anaerolinea	Unassigned
ASV_12751	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	67-14	Unassigned
ASV_12769	Bacteria	MBNT15	MBNT15	MBNT15	MBNT15	MBNT15	uncultured_bacterium
ASV_12771	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	Blastocatellaceae	Unassigned	uncultured_bacterium
ASV_12781	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b	A4b	uncultured_bacterium
ASV_12796	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Frankiales	Frankiales	uncultured_bacterium
ASV_12807	Bacteria	Chloroflexi	Anaerolineae	SBR1031	SBR1031	SBR1031	uncultured_sludge
ASV_12825	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	uncultured	uncultured_bacterium
ASV_12834	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	uncultured	Unassigned
ASV_12839	Bacteria	Chloroflexi	Anaerolineae	Caldilineales	Caldilineaceae	Unassigned	Unassigned
ASV_12846	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Unassigned	uncultured_bacterium
ASV_12849	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Unassigned	Unassigned
ASV_12859	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Rhodoplanes	uncultured_bacterium
ASV_12864	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	67-14	Unassigned
ASV_12873	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101_soil_group	WD2101_soil_group	uncultured_bacterium
ASV_12877	Bacteria	NB1-j	NB1-j	NB1-j	NB1-j	NB1-j	Unassigned
ASV_10995	Bacteria	Patescibacteria	Parcubacteria	Unassigned	Unassigned	Unassigned	Unassigned
ASV_11003	Bacteria	Bacteroidota	SJA-28	SJA-28	SJA-28	SJA-28	Unassigned
ASV_11015	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas_sp.
ASV_11021	Bacteria	WS1	WS1	WS1	WS1	WS1	uncultured_bacterium
ASV_11024	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	uncultured	uncultured_bacterium
ASV_11027	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Luedemannella	Unassigned
ASV_11043	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter	uncultured_bacterium
ASV_11060	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	uncultured_bacterium
ASV_11069	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	SCGC_AAA011-D5	SCGC_AAA011-D5	Candidatus_Diapherotrites
ASV_11070	Bacteria	Chloroflexi	JG30-KF-CM66	JG30-KF-CM66	JG30-KF-CM66	JG30-KF-CM66	uncultured_bacterium
ASV_11071	Bacteria	Chloroflexi	Anaerolineae	Unassigned	Unassigned	Unassigned	uncultured_bacterium
ASV_11092	Bacteria	Firmicutes	Clostridia	Clostridia	Hungateiclostridiaceae	uncultured	Unassigned
ASV_11093	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira	uncultured_bacterium
ASV_11102	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27_clade	uncultured_bacterium
ASV_11149	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Intrasporangiaceae	Ornithinimicrobium	uncultured_actinobacterium
ASV_11154	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	uncultured	uncultured	uncultured_bacterium
ASV_11155	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	uncultured	uncultured_bacterium
ASV_11157	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	AKYH767	AKYH767	uncultured_bacterium
ASV_11172	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfococcaceae	Desulfonema	Unassigned
ASV_11174	Bacteria	Latescibacterota	Latescibacterota	Latescibacterota	Latescibacterota	Latescibacterota	metagenome
ASV_11176	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	CL500-29_marine_group	uncultured_bacterium
ASV_11182	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	67-14	uncultured_actinobacterium
ASV_11197	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Opitutaceae	Opitutus	Unassigned
ASV_11269	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Parachlamydiaceae	uncultured	metagenome
ASV_11272	Bacteria	Firmicutes	Clostridia	Clostridia	Hungateiclostridiaceae	Unassigned	Unassigned
ASV_11278	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I	Clade_Ia	Unassigned
ASV_11285	Bacteria	Proteobacteria	Gammaproteobacteria	Competibacterales	Competibacteraceae	Candidatus_Competibacter	uncultured_bacterium
ASV_11293	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	uncultured	uncultured_bacterium
ASV_11294	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Sedimenticolaceae	Sedimenticola	Unassigned
ASV_11298	Bacteria	Myxococcota	Polyangia	Polyangiales	Sandaracinaceae	uncultured	Unassigned
ASV_11301	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Unassigned	Unassigned
ASV_11329	Bacteria	Fibrobacterota	Fibrobacteria	Fibrobacterales	Fibrobacteraceae	possible_genus_04	uncultured_bacterium
ASV_11355	Bacteria	Gemmatimonadota	Longimicrobia	Longimicrobiales	Longimicrobiaceae	Longimicrobiaceae	uncultured_bacterium
ASV_11374	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	uncultured_bacterium
ASV_11396	Bacteria	Acidobacteriota	Holophagae	Subgroup_7	Subgroup_7	Subgroup_7	uncultured_bacterium
ASV_11403	Bacteria	Proteobacteria	Gammaproteobacteria	CCD24	CCD24	CCD24	uncultured_bacterium
ASV_11418	Bacteria	Gemmatimonadota	BD2-11_terrestrial_group	BD2-11_terrestrial_group	BD2-11_terrestrial_group	BD2-11_terrestrial_group	uncultured_bacterium
ASV_11421	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Unassigned	uncultured_bacterium
ASV_11431	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	uncultured	uncultured_bacterium
ASV_11459	Bacteria	Actinobacteriota	Acidimicrobiia	Actinomarinales	uncultured	uncultured	uncultured_bacterium
ASV_11464	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia	Unassigned
ASV_11468	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	Unassigned
ASV_11470	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	uncultured	uncultured_bacterium
ASV_11511	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Leptolinea	uncultured_soil
ASV_11514	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Unassigned	uncultured_bacterium
ASV_11525	Bacteria	Acidobacteriota	Vicinamibacteria	Subgroup_17	Subgroup_17	Subgroup_17	uncultured_bacterium
ASV_11560	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	Woesearchaeales	Woesearchaeales	uncultured_euryarchaeote
ASV_11568	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_Incertae_Sedis	Bauldia	uncultured_bacterium
ASV_11581	Bacteria	Latescibacterota	Latescibacterota	Latescibacterota	Latescibacterota	Latescibacterota	Unassigned
ASV_11622	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	SC-I-84	SC-I-84	uncultured_bacterium
ASV_11628	Bacteria	Chloroflexi	Anaerolineae	uncultured	uncultured	uncultured	uncultured_bacterium
ASV_11642	Bacteria	Bacteroidota	Rhodothermia	Rhodothermales	Rhodothermaceae	uncultured	uncultured_bacterium
ASV_11644	Bacteria	Sva0485	Sva0485	Sva0485	Sva0485	Sva0485	Unassigned
ASV_11660	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	AKYH767	AKYH767	uncultured_bacterium
ASV_11666	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Unassigned	Unassigned
ASV_11676	Bacteria	WS2	WS2	WS2	WS2	WS2	uncultured_microorganism
ASV_11682	Bacteria	Bacteroidota	Bacteroidia	Bacteroidetes_VC2.1_Bac22	Bacteroidetes_VC2.1_Bac22	Bacteroidetes_VC2.1_Bac22	uncultured_soil
ASV_11711	Bacteria	Chloroflexi	Dehalococcoidia	S085	S085	S085	uncultured_bacterium
ASV_11736	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Unassigned
ASV_11752	Bacteria	Actinobacteriota	Thermoleophilia	uncultured	uncultured	uncultured	uncultured_bacterium
ASV_11821	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Unassigned	Unassigned	Unassigned
ASV_11838	Bacteria	Planctomycetota	Phycisphaerae	MSBL9	SG8-4	SG8-4	uncultured_bacterium
ASV_11853	Bacteria	Desulfobacterota	uncultured	uncultured	uncultured	uncultured	Unassigned
ASV_11859	Bacteria	Acidobacteriota	Holophagae	Subgroup_7	Subgroup_7	Subgroup_7	uncultured_bacterium
ASV_11868	Bacteria	Chloroflexi	Anaerolineae	RBG-13-54-9	RBG-13-54-9	RBG-13-54-9	uncultured_bacterium
ASV_11874	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	uncultured	uncultured	uncultured_Candidatus
ASV_11918	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Paludibacteraceae	uncultured	uncultured_soil
ASV_11940	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	CL500-29_marine_group	metagenome
ASV_11943	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Dermatophilaceae	Unassigned	Unassigned
ASV_11949	Bacteria	Myxococcota	Polyangia	Polyangiales	BIrii41	BIrii41	uncultured_bacterium
ASV_11954	Bacteria	Chloroflexi	Unassigned	Unassigned	Unassigned	Unassigned	uncultured_bacterium
ASV_11964	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27_clade	uncultured_bacterium
ASV_11966	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Unassigned	Unassigned
ASV_11973	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Aquisphaera	Unassigned
ASV_11980	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Afipia	uncultured_bacterium
ASV_11981	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Unassigned	Unassigned
ASV_11989	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	uncultured	uncultured_bacterium
ASV_11990	Bacteria	Chloroflexi	Anaerolineae	SBR1031	SBR1031	SBR1031	uncultured_bacterium
ASV_11999	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_12008	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	uncultured	uncultured_bacterium
ASV_12009	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudorhodoplanes	uncultured_bacterium
ASV_12011	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	Sphingobacterium_anhuiense
ASV_12021	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	uncultured	uncultured_bacterium
ASV_12024	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	Vicinamibacteraceae	Vicinamibacteraceae	uncultured_Acidobacteria
ASV_12027	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27_clade	uncultured_bacterium
ASV_12042	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	uncultured_bacterium
ASV_12051	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Opitutaceae	Unassigned	uncultured_bacterium
ASV_12065	Bacteria	Acidobacteriota	Holophagae	Subgroup_7	Subgroup_7	Subgroup_7	Unassigned
ASV_12077	Bacteria	Patescibacteria	Microgenomatia	Candidatus_Woesebacteria	Candidatus_Woesebacteria	Candidatus_Woesebacteria	Candidatus_Woesebacteria
ASV_12080	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	env.OPS_17	env.OPS_17	uncultured_bacterium
ASV_12086	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	env.OPS_17	env.OPS_17	uncultured_bacterium
ASV_12087	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	uncultured	uncultured_bacterium
ASV_12129	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Limnobacter	uncultured_bacterium
ASV_12134	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae	[Desulfobacterium]_catecholicum_group	uncultured_bacterium
ASV_12144	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4_lineage	uncultured_bacterium
ASV_12150	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Unassigned
ASV_12176	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Unassigned	uncultured_bacterium
ASV_12180	Bacteria	Acidobacteriota	Vicinamibacteria	Subgroup_17	Subgroup_17	Subgroup_17	uncultured_bacterium
ASV_12193	Bacteria	Actinobacteriota	MB-A2-108	MB-A2-108	MB-A2-108	MB-A2-108	uncultured_bacterium
ASV_12201	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium	uncultured_Firmicutes
ASV_12203	Bacteria	Cyanobacteria	Cyanobacteriia	Leptolyngbyales	Leptolyngbyaceae	LB3-76	uncultured_bacterium
ASV_12211	Bacteria	Acidobacteriota	Vicinamibacteria	Subgroup_17	Subgroup_17	Subgroup_17	Unassigned
ASV_12212	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	uncultured	uncultured_bacterium
ASV_12215	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Asticcacaulis	Asticcacaulis_excentricus
ASV_12236	Bacteria	Acidobacteriota	Holophagae	Subgroup_7	Subgroup_7	Subgroup_7	uncultured_bacterium
ASV_12244	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	uncultured	Unassigned
ASV_12266	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	uncultured_bacterium
ASV_12271	Bacteria	Latescibacterota	Latescibacterota	Latescibacterota	Latescibacterota	Latescibacterota	uncultured_bacterium
ASV_12275	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	uncultured_Methanobrevibacter
ASV_12297	Bacteria	Gemmatimonadota	S0134_terrestrial_group	S0134_terrestrial_group	S0134_terrestrial_group	S0134_terrestrial_group	Unassigned
ASV_12301	Bacteria	Actinobacteriota	Acidimicrobiia	uncultured	uncultured	uncultured	Unassigned
ASV_12304	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Unassigned	Unassigned
ASV_12308	Bacteria	Bacteroidota	Kapabacteria	Kapabacteriales	Kapabacteriales	Kapabacteriales	uncultured_bacterium
ASV_12309	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	A21b	A21b	uncultured_beta
ASV_12316	Bacteria	Gemmatimonadota	Longimicrobia	Longimicrobiales	Longimicrobiaceae	Longimicrobiaceae	uncultured_bacterium
ASV_12330	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b	A4b	uncultured_Chloroflexi
ASV_12348	Bacteria	Armatimonadota	uncultured	uncultured	uncultured	uncultured	uncultured_bacterium
ASV_12364	Bacteria	Chloroflexi	Anaerolineae	RBG-13-54-9	RBG-13-54-9	RBG-13-54-9	uncultured_bacterium
ASV_12366	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Unassigned	Unassigned
ASV_12368	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	uncultured	metagenome
ASV_12370	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Nocardiaceae	Rhodococcus	Unassigned
ASV_12394	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	uncultured	uncultured_bacterium
ASV_12410	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cytophagaceae	Rhodocytophaga	Unassigned
ASV_12417	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cytophagaceae	Unassigned	uncultured_bacterium
ASV_12433	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101_soil_group	WD2101_soil_group	uncultured_bacterium
ASV_12434	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	AKYG1722	AKYG1722	Unassigned
ASV_12447	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Hymenobacter	uncultured_bacterium
ASV_12448	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	uncultured_bacterium
ASV_12456	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	uncultured	uncultured	Unassigned
ASV_12460	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Pelolinea	uncultured_bacterium
ASV_12517	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Lautropia	Unassigned
ASV_12520	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Unassigned	uncultured	uncultured_bacterium
ASV_12532	Bacteria	Methylomirabilota	Methylomirabilia	Rokubacteriales	Rokubacteriales	Rokubacteriales	uncultured_bacterium
ASV_12534	Bacteria	Fibrobacterota	Fibrobacteria	Fibrobacterales	Fibrobacteraceae	uncultured	uncultured_bacterium
ASV_12535	Bacteria	Proteobacteria	Alphaproteobacteria	uncultured	uncultured	uncultured	uncultured_bacterium
ASV_12544	Bacteria	Desulfobacterota	Desulfuromonadia	Geobacterales	Geobacteraceae	Geobacter	uncultured_bacterium
ASV_12550	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidetes_vadinHA17	Bacteroidetes_vadinHA17	uncultured_bacterium
ASV_12554	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	Peredibacter	uncultured_bacterium
ASV_12560	Bacteria	Nitrospirota	Thermodesulfovibrionia	uncultured	uncultured	uncultured	uncultured_bacterium
ASV_12563	Bacteria	Patescibacteria	CPR2	CPR2	CPR2	CPR2	uncultured_Clostridium
ASV_12574	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Micromonospora	Micromonospora_sp.
ASV_12584	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Tundrisphaera	uncultured_bacterium
ASV_12597	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	uncultured	uncultured	metagenome
ASV_12612	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfobulbaceae	uncultured	uncultured_bacterium
ASV_12622	Bacteria	Actinobacteriota	Actinobacteria	Kineosporiales	Kineosporiaceae	Unassigned	Unassigned
ASV_12624	Bacteria	Gemmatimonadota	S0134_terrestrial_group	S0134_terrestrial_group	S0134_terrestrial_group	S0134_terrestrial_group	uncultured_Gemmatimonadetes
ASV_12655	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadales	Saccharimonadales	uncultured_bacterium
ASV_12657	Bacteria	Chloroflexi	Anaerolineae	Caldilineales	Caldilineaceae	uncultured	uncultured_bacterium
ASV_12659	Bacteria	Acidobacteriota	Vicinamibacteria	Subgroup_17	Subgroup_17	Subgroup_17	uncultured_soil
ASV_12667	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Barnesiellaceae	uncultured	uncultured_bacterium
ASV_12668	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	uncultured_soil
ASV_12672	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Anaerolinea	Unassigned
ASV_12694	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Candidatus_Udaeobacter	uncultured_Verrucomicrobia
ASV_12695	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	uncultured	uncultured_bacterium
ASV_12696	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup_2	Subgroup_2	Subgroup_2	uncultured_bacterium
ASV_12703	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	uncultured	uncultured_bacterium
ASV_12710	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	uncultured	Unassigned
ASV_12718	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter	metagenome
ASV_12723	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Unassigned	Unassigned
ASV_12734	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	uncultured	uncultured_bacterium
ASV_12740	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Intrasporangiaceae	Ornithinimicrobium	Unassigned
ASV_12777	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium	uncultured_Nannocystineae
