Genomic bins	SUB_2	SUB_3	SUB_1	SUB_6	SUB_7	SUB_4	SUB_5	SUR_21	SUR_20	SUB_8	SUB_9	SUR_24	PL_15	SUR_3	PL_17	PL_16	PL_11	SUR_7	SUR_4	PL_12	SUR_8	SUR_9	PL_19	PL_18	PL_5	PL_4	PL_7	PL_6	PL_1	PL_3	PL_2	PL_9	PL_8	SUR_22	SUR_15	SUR_16	SUR_17	SUR_10	SUR_11	SUR_12	SUR_13	SUB_21	SUB_20	SUB_22	SUR_18	SUB_24	SUR_19	SUR_1	SUR_6	PL_10	PL_13	PL_24	SUR_5	PL_20	PL_21	PL_22	SUR_2	SUB_15	SUB_16	SUB_17	SUB_10	SUB_11	SUB_12	SUB_13	SUB_18	SUB_19
s_PL_16_10	4.246367	2.32004	1.326841	3.120872	13.78893	15.137693	30.982152	5.035281	8.213428	9.031082	5.431428	7.611027	10.331943	3.054239	28.213514	43.995986	17.093803	3.319064	5.914922	29.334205	3.544668	5.128756	8.897012	17.933673	12.4677	22.269043	34.300098	4.014295	0.923602	4.373976	2.097325	1.466279	5.198719	9.44084	6.826877	17.133183	9.371629	5.626779	9.057359	6.378916	5.374498	5.269421	28.043209	15.608545	6.451388	15.642959	6.491999	3.901976	2.30119	17.501383	21.255936	11.373824	6.741871	23.136641	14.597945	7.79979	3.757594	6.591876	19.022679	19.277268	9.665501	12.961087	15.58843	8.408736	4.158002	16.742556
s_SUB_10_3	3.614268	35.117942	1.830713	6.634774	9.272253	13.163045	3.097723	4.040286	6.285766	8.514075	3.433548	7.967404	2.332967	7.384098	3.194782	4.813987	3.19664	2.528365	10.021277	4.562395	4.571394	5.09193	3.772634	2.213205	3.620012	3.847811	5.050535	3.100297	1.28758	1.978956	0.622207	0.674846	0.683668	9.39342	4.903944	8.070769	7.046146	9.956683	8.67881	6.672145	4.259219	3.53823	8.59227	7.146265	6.152265	7.078769	7.197478	6.451375	4.550906	12.066046	3.221949	6.137885	10.007373	4.964934	2.571144	2.539889	3.558246	6.342669	5.714431	6.138341	37.033365	12.059523	7.312992	5.962912	5.203835	10.27003
s_SUR_17_3	0.267229	1.094871	0.0	0.245892	3.57123	7.768571	2.368791	5.018351	33.269721	6.060187	1.260679	1.64416	5.248594	10.040247	2.371705	2.820708	2.075279	8.103073	31.929717	1.96047	13.825248	13.893303	5.672645	2.722601	2.547885	15.129524	0.784963	0.624123	0.505921	0.823128	0.0	0.789786	1.580408	9.811976	14.679286	8.481871	29.107652	20.407618	15.496571	21.683539	11.321048	6.782302	16.503611	18.395375	7.210618	14.064244	17.400705	5.627163	3.429173	0.614562	5.103687	3.294115	19.250423	14.336672	1.852314	5.578465	5.639153	2.687702	1.902833	2.188069	4.671485	5.569972	1.999528	5.05511	3.89881	10.837461
s_PL_1_24	22.017305	20.476822	53.159302	26.123374	1.613027	4.486307	2.76006	5.976909	1.91325	3.416561	6.106617	2.706161	1.662317	2.468401	2.319535	1.736654	4.115165	1.090205	1.735115	1.832286	1.27745	1.475236	5.274732	1.523134	1.359769	7.582222	0.995641	5.7207	53.874625	9.580953	9.085967	10.63567	6.873986	2.847677	1.524108	1.61776	2.105081	2.442445	3.417728	1.788091	3.918893	5.41307	1.340762	2.046602	4.343089	1.682003	4.498212	4.71966	3.249413	4.39376	2.007289	2.370567	3.520325	1.659173	2.745824	0.831304	1.778266	5.748942	1.983965	3.631859	11.221101	17.91177	2.53232	4.013318	6.038522	2.268488
s_SUB_9_17	14.787961	0.561283	16.249096	4.864003	2.000444	0.344737	0.357805	0.338807	0.158189	4.412949	21.568759	0.0	0.066815	0.176084	0.51728	0.588191	0.233651	0.106109	0.176966	0.512045	0.142899	0.595529	0.048703	0.136349	0.121131	0.33237	0.481941	0.483469	0.947038	0.333845	0.276285	1.463672	0.454034	0.161994	0.101408	0.854914	0.613972	1.766409	0.24099	0.136982	0.287523	0.446269	0.119478	0.255969	0.254473	0.193556	0.153978	1.231547	1.200074	1.531167	0.526372	0.12302	0.301851	0.152467	0.141674	0.0	0.539259	0.339297	3.289491	1.963667	4.802434	0.207151	0.251776	0.378115	0.44484	0.124873
s_PL_17_2	1.905247	0.752103	1.149526	0.946199	7.82379	4.428805	2.836885	2.185253	3.362022	4.121962	3.302738	6.062758	1.971831	1.074999	46.895119	5.271341	2.558024	1.352116	2.38964	21.719013	1.452327	1.75979	5.060429	5.028908	14.796232	2.410511	14.197856	5.490055	0.741846	2.031258	0.508396	0.556444	1.037572	5.221565	1.941248	6.970228	2.143718	2.398465	3.127182	1.871695	2.284713	2.284782	7.534837	8.82529	3.135796	7.462067	3.829338	1.66946	0.892759	15.878781	21.115341	6.377642	2.227022	8.281573	2.334845	2.416332	1.646962	3.906375	15.886086	12.509005	4.546536	4.731473	4.536283	2.536528	2.103961	9.217086
s_SUB_11_2	2.456263	12.505695	8.680493	11.617778	0.220792	1.074542	0.847432	0.0	0.0	0.9050745	0.540053	0.0	1.037928	0.0	0.346458	0.321183	7.869489	0.0	0.0	1.254794	0.0	0.0	1.635991	0.7431525	0.143664	2.827039	0.1809315	2.425558	8.38895	9.696369	0.901963	5.996885	4.869343	0.0	0.0	0.0	0.0	0.0	0.00889	0.0	0.0	0.406058	0.0	0.0	0.0	0.0	0.0	0.0	0.000414	0.812669	1.979	0.0	0.0	0.0	2.721346	0.0	0.0	1.433314	0.386466	0.988825	3.375536	13.087682	0.229356	1.91491	0.218279	0.0
s_SUB_7_1	7.611044	14.529301	10.974953	6.332035	24.470648	18.281904	11.40819	2.956112	0.766831	16.962357	13.406573	0.881872	4.221917	10.516456	2.234533	3.653264	1.542588	3.595838	4.921773	6.853479	5.178524	8.961919	2.724392	0.967414	2.512951	2.243181	1.681721	3.139414	2.035518	3.903311	0.502128	3.299273	2.276398	0.881734	5.509872	9.193578	3.06484	6.430928	8.781658	6.873682	7.011586	4.106136	0.699218	0.910185	1.063218	0.959044	0.852508	5.767938	8.712139	2.465144	9.39576	0.977007	7.875799	0.766835	0.813735	0.217687	1.863486	10.150382	10.803901	5.780513	12.467449	6.453126	18.105089	12.520505	3.512026	0.683856
s_SUR_18_1	2.55751	1.868949	1.246423	1.444741	3.605047	6.673683	3.096367	10.080501	34.326651	4.151936	3.856237	18.153276	1.941265	8.063143	3.700861	4.096437	1.854426	12.631454	21.157538	4.973758	11.109572	6.709698	5.619841	2.664364	4.728822	6.269409	2.634658	2.452271	1.340431	0.627669	0.296698	0.500487	0.596524	36.37229	11.231635	8.213368	16.012482	15.685727	19.12643	11.812646	59.101641	6.827371	15.421036	13.006679	60.06113	15.271028	25.66596	5.048859	5.352376	4.761799	3.482384	9.70825	19.443483	10.20204	3.881397	3.39966	5.373777	6.240064	4.187414	4.056329	5.915809	4.184815	4.245226	9.009698	17.557537	15.239428
s_SUB_5_13	0.623569	1.195315	1.054406	0.666363	0.362182	0.296202	38.021437	0.70007	0.436652	0.592453	0.311307	0.468245	0.265435	0.302665	0.344344	0.307988	4.931316	0.220441	0.253565	0.469088	0.213862	0.255977	0.174056	0.492005	7.334444	0.814192	0.2195	0.210481	0.466347	1.712869	0.539931	0.388261	5.8646	0.531849	0.265582	0.229169	0.362239	0.378719	0.568808	0.289212	0.553011	6.799664	0.405406	0.66364	0.5269	0.507764	0.513398	0.453206	0.249008	0.290952	0.534307	0.551914	0.561941	0.453854	2.475869	0.355878	0.287916	1.096136	0.766214	1.280947	0.606915	0.799908	0.465061	2.69919	1.162768	0.391056
s_PL_10_8	4.71177	0.551715	0.899755	3.436569	2.592019	4.98051	11.964451	1.633663	2.273627	1.355601	4.664701	2.907335	1.103504	0.874062	15.343349	12.363543	12.885158	0.878056	1.323948	15.767926	1.182576	1.525265	0.944964	14.65341	18.243122	2.74487	58.188072	61.135485	0.548448	3.830585	1.89036	0.641932	1.602037	2.713785	1.37906	3.274294	1.959123	1.782133	2.654159	1.286315	1.558688	1.58963	3.867814	5.067632	2.053552	4.82773	2.570481	1.787583	0.863375	45.659159	10.166942	3.257547	1.693367	3.318293	1.620511	1.6448535	1.6407829999999999	1.744826	8.583663	13.639677	13.880774	4.247792	3.879049	2.783276	1.770584	4.912834
s_SUR_18_3	0.434143	0.306635	0.394191	0.280343	0.66955	0.796188	0.982903	2.244854	1.963191	0.650778	0.482273	7.886096	0.728292	0.889104	0.497957	0.669247	0.70273	0.889855	1.292329	0.664448	0.917679	1.090896	0.540827	1.631482	0.479898	0.793737	0.474022	0.245617	0.372914	0.207973	0.223509	0.168437	0.209155	8.220469	1.429576	1.126475	1.231653	1.247922	7.290211	1.080512	1.844742	1.01562	1.179626	3.792543	58.112587	4.220426	5.300364	1.438273	0.949015	0.444227	0.862221	8.640705	1.691353	1.73012	0.693211	1.49092	1.180777	0.55676	0.63305	0.528144	0.66301	1.249221	0.671205	0.877548	6.025479	1.355767
s_PL_3_12	12.81161	22.318193	46.369912	55.121486	0.393416	0.144065	0.0	0.0	0.0	4.989591	3.804354	0.0	0.078762	0.0	0.0	0.193194	3.568265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.083905	6.58871	0.122455	4.090797	60.474477	15.306003	5.573633	23.586224	27.848452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.150046	0.968217	0.097449	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.297728	0.667943	0.0	0.0	0.0	0.0
s_SUB_21_5	0.454991	1.544523	0.128549	0.333966	3.952572	8.143204	2.631217	7.0915	19.483139	4.761471	1.459691	1.918081	4.237721	6.700097	1.969156	2.557077	2.720984	5.204578	16.844143	1.722374	8.584411	7.890285	6.442138	4.048469	2.514072	9.082017	0.818574	0.564388	0.649259	0.851874	0.0	0.744923	1.328921	9.966504	9.336021	6.479553	12.508357	13.467297	20.162806	11.55372	18.153945	23.412499	18.036119	19.289002	9.664337	15.50278	18.282709	6.681804	2.892429	0.613613	7.27578	4.058588	12.892531	12.730088	3.607076	6.119678	5.14423	2.949353	2.261822	1.963954	3.817586	6.950381	1.905229	9.526831	6.785662	11.569757
s_PL_1_6	5.677596	16.920747	24.547983	28.36749	0.748255	0.257705	0.425316	0.0	0.0	3.313925	6.277425	0.0	2.667888	0.08493	0.845855	1.879021	40.73339	0.0	0.0	2.972156	0.0	0.0	1.906752	0.799461	0.466908	22.948064	0.526948	9.968909	49.301413	61.668483	21.420729	129.077621	65.541493	0.0	0.0	0.055075	0.094931	0.0	0.0	0.0	0.0	0.507748	0.0	0.0	0.0	0.0	0.0	0.0	0.385533	0.847875	3.623692	0.0	0.0	0.0	1.984674	0.0	0.0	3.318648	1.429701	3.281435	2.169728	3.407212	0.367443	2.076558	0.0	0.0
s_PL_8_8	0.313897	0.648472	0.153924	0.214602	0.127898	0.137535	0.689394	0.1295425	0.0	0.123274	0.0	0.0	0.0	0.0	0.0	0.0	0.2862	0.0	0.0	0.247426	0.0	0.0	1.157739	0.0	0.269118	0.358975	0.0	0.321626	0.872759	0.440092	0.802662	0.716639	11.594247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04326	0.081713	0.0	0.0	0.0	0.16283399999999998	0.0	0.0	0.755186	0.0	0.11616499999999999	0.471034	0.139729	0.142758	0.436447	0.622536	0.0
s_SUB_8_8	4.12237	10.285318	8.3646075	16.656976999999998	1.3128255000000002	0.282188	0.426648	0.0	0.0	10.186053	7.7894135	0.0	0.590862	0.137004	0.5080715	1.0628725	9.3698275	0.0	0.0	0.9438679999999999	0.0	0.0	0.721061	0.0	0.336545	4.5690159999999995	0.4066205	3.8251334999999997	9.3875455	15.032923499999999	6.5385985	33.3587275	18.248095499999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0142425	0.646855	1.282438	0.0	0.0	0.0	0.338907	0.0	0.0	1.5897685	0.841287	1.939702	2.2652675	0.7214105	0.108278	0.898768	0.0	0.0
s_SUB_8_9	2.197485	9.93318	1.278015	5.999468	16.689868	9.97767	2.411277	3.252122	4.499838	25.644865	9.39556	8.856548	1.96085	12.312344	2.314373	2.56507	0.722018	5.603323	8.497063	3.809353	11.53645	9.046486	1.912445	0.725368	2.352091	2.432779	2.364585	2.477062	0.897313	1.196515	0.211801	0.884487	1.15849	9.761117	13.45954	4.978747	5.241447	4.41708	3.417948	6.341052	4.950344	1.550504	4.749463	3.900703	3.45818	3.858605	5.485658	3.417911	18.657958	3.355881	1.550261	4.085903	9.150701	2.908732	1.54111	0.973149	3.695421	12.884449	3.060926	3.887573	5.09745	1.478727	8.070031	1.873664	2.126553	4.621461
s_PL_8_18	0.532616	16.389901	10.113537	12.138607	0.259046	0.162091	0.335416	0.500298	0.0	2.226173	0.178984	0.0	0.778492	0.880162	0.11085	0.039627	4.227766	0.0	0.0	1.376222	0.0	0.054245	0.0	0.783434	0.196775	1.018488	0.040388	0.393383	2.464204	8.827868	1.009481	4.083457	21.907125	0.0	0.0	0.0	0.0	0.0	0.131795	0.0	0.241344	0.09558	0.0	0.0	0.0	0.0	0.066583	0.477075	1.198324	0.428747	0.480721	0.0	0.0	0.0	0.147057	0.0	0.0	3.0892815000000002	0.0	0.722363	1.091943	8.102308	0.161605	2.8305385000000003	0.172703	0.0
s_SUB_1_6	6.227077	21.234373	36.958053	33.66678	0.799701	0.336811	0.593786	0.0	0.0	3.735977	7.566496	0.0	3.40006	0.193707	0.952715	1.779199	48.136769	0.0	0.0	3.630813	0.0	0.0	2.107957	1.167766	0.577205	22.800641	0.659551	10.211113	44.229302	72.043999	20.535381	136.322183	64.474547	0.0	0.0	0.065589	0.082393	0.080273	0.0	0.0	0.0	0.782161	0.0	0.0	0.0	0.0	0.0	0.0	0.525294	1.046716	4.411505	0.0	0.0	0.0	2.772989	0.0	0.0	4.544554	1.653726	3.950369	2.689494	4.677362	0.485088	2.925457	0.0	0.0
s_SUB_9_9	8.839555	2.785824	8.872781	7.1524	10.590579	0.585561	0.341936	0.569761	0.240272	6.021365	41.45348	0.103703	3.399092	0.17961	1.803711	2.777605	2.12565	0.103489	0.158428	0.903417	0.129947	0.556154	9.5810155	0.82388	1.305693	4.941441	0.567968	2.024427	2.336018	4.167963	2.075279	8.670489	3.666487	0.1782	0.286309	2.169501	0.686301	0.965368	0.530718	0.148801	0.279786	0.446025	0.219239	0.360353	0.509274	0.3721	0.260793	1.697397	0.734852	1.369699	0.666078	0.219574	0.204981	0.371627	0.323683	0.3998	0.36917	0.745196	11.077634	3.827447	2.223538	2.898569	0.661852	0.756231	0.530849	0.190689
s_PL_13_10	2.880875	1.418162	3.158078	2.60838	2.277729	2.459291	1.617681	4.00687	3.654791	2.778921	4.410949	7.173959	5.9393	1.67292	2.268403	3.615375	8.042091	1.622088	2.753525	10.603797	2.059151	1.969705	18.917504	1.197662	2.798262	11.196267	4.222349	16.371063	1.660536	5.07687	0.746907	1.346796	1.216626	7.373477	2.291884	3.434801	3.167736	3.035149	3.165133	2.247386	3.455195	1.885961	3.340594	3.568617	3.653088	3.588954	4.731512	4.774487	2.381493	16.187366	32.338922	4.56478	3.178775	3.212507	5.763771	1.458816	2.773816	5.549009	4.612845	2.75934	5.277893	3.611084	6.378429	1.645673	1.849818	3.590129
s_SUR_20_5	0.0	0.206676	0.199171	0.167837	0.391128	0.59981	1.854263	0.702626	33.700374	0.325479	0.0	1.6442185	3.892087	1.731854	0.35530649999999997	4.532122	3.443318	2.066435	5.801957	2.341214	1.292122	1.1477675	10.215248	0.242417	12.280161	1.770854	1.651811	4.980113	0.749506	3.07655	0.044966	0.641768	0.5400335	1.9169905	2.421341	1.109385	1.729805	0.819766	0.9946455000000001	1.693961	2.199836	2.1577	6.262387	3.549846	1.845026	2.419555	10.553178	0.0	0.296861	1.345674	4.476373	2.451554	0.857696	8.760897	0.970386	0.201495	0.943043	0.0	0.0	0.14044	0.295661	0.140688	0.0	0.657062	2.306198	4.674225
s_PL_2_14	7.18991	2.308026	1.444304	1.732354	0.980264	2.509159	1.387533	20.5867	6.2542	1.5274969999999999	1.112558	11.293347	7.498011	3.42403	1.492946	2.118618	2.691492	1.896348	6.17478	1.342884	2.546476	1.892926	5.620453	9.711893	1.585711	3.327252	0.763334	0.995596	3.491134	1.217876	52.943617	0.590776	1.376779	13.168647499999999	2.634836	2.311706	5.101916	4.133304	4.700162	2.057184	7.339688000000001	3.673817	6.009951	6.488542	11.317834	6.551489	11.62014	10.551354	2.153592	1.533574	1.248565	8.205404	6.009888	6.128211	5.313314	10.761485	4.421036	2.486919	1.646016	1.719424	2.137764	3.600756	1.43148	2.245383	5.555528	4.756837
s_SUR_24_2	1.70019	0.835992	0.722791	1.01677	2.259086	5.375307	1.338578	2.227526	20.861817	2.859433	2.259866	73.362818	1.39444	2.590153	1.905212	3.758716	0.750698	4.666241	14.730853	2.563606	5.942409	4.926778	2.185911	0.756405	1.990418	2.755262	1.148362	1.415748	0.888819	0.308441	0.26222	0.328485	0.318448	37.322742	8.603922	18.145203	19.645962	12.673679	2.879218	10.618192	4.042907	2.1839165	19.590418	10.164612	3.036742	6.761948	22.444656	3.447173	2.895449	2.729815	1.150341	25.979932	7.554131	6.123527	1.60432	2.180365	5.2918705	2.746899	3.133743	3.579606	4.441256	1.346042	3.712518	1.645281	3.701162	16.331772
s_PL_1_21	8.850179	8.1016005	24.988035500000002	11.519677	1.526727	0.676385	10.179628	1.292732	0.113268	2.292253	4.81038	0.0	1.9059724999999998	0.836564	2.571672	4.125331	22.105499	0.0	0.0774425	2.583961	0.0	0.127407	2.380939	0.618753	47.572054	36.918497	1.0349735	32.533544	102.846116	35.455824	30.539935	122.993825	78.913904	0.0	0.177732	0.295319	0.714941	0.464892	0.0	0.231025	1.649173	3.029319	0.0	0.0	0.148997	0.0	0.498492	0.958139	0.953056	4.450352	4.106323	0.0	0.971552	0.25001	2.855379	0.0	0.162659	4.860508	1.388669	5.327682	2.2865830000000003	1.714403	1.058605	4.132619	2.04337	0.296715
s_PL_8_12	2.279252	6.024521	4.604152	5.770835	0.544449	0.472853	6.191925	0.953144	0.158425	1.345971	0.476357	0.110561	0.379536	0.37459	0.592538	0.442111	2.049918	0.056257	0.102151	0.767485	0.065339	0.08179	0.262843	0.507538	3.636231	19.266607	1.156869	4.969573	1.585598	14.160008	1.017436	2.873033	27.225449	0.1099	0.110371	0.11922	0.1793	0.169353	0.131792	0.088714	0.582432	9.138353	0.096887	0.260011	0.270575	0.209909	0.229116	0.276771	0.237277	0.675662	2.290544	0.226442	0.372415	0.212169	3.898036	0.206889	0.092692	2.355287	0.568177	1.826716	0.819784	0.649993	0.565325	2.07411	1.109152	0.136966
s_SUR_16_7	1.403897	3.543018	0.202849	2.789531	6.71626	8.38679	5.423152	1.73022	9.722317	8.7834495	2.9513245	1.719537	3.782146	6.97953	2.7577925	11.543314	1.100343	5.678317	10.76481	3.823002	10.945356	10.808308	2.574266	1.016953	2.229544	5.835364	0.915723	1.6199605	0.419636	1.031665	1.225363	1.476103	3.292256	3.916744	10.4545195	30.92215	15.163519	21.394433	4.366111	17.388851	4.763333	3.3494	3.282625	4.220052	1.041438	3.283234	4.960272	3.060268	7.493165	1.154801	1.76534	5.426698	6.329797	4.367087	1.098671	0.871481	6.1154	4.690336	13.473838	7.630319	9.69614	1.3970975	7.28097	2.829076	1.665832	2.153595
s_PL_2_5	1.591417	0.974818	1.125357	1.375938	1.336046	1.851264	1.705085	5.843125	3.685142	1.685051	1.546733	3.550019	39.679467	2.637554	1.300066	1.335201	2.168754	2.173138	2.574235	1.046585	2.161381	2.275258	1.346257	8.476542	0.880031	1.740222	0.911604	0.512984	0.927345	0.905853	236.047267	0.433342	0.588314	5.024757	2.507364	1.688118	3.07411	2.917459	6.061916	2.160946	4.526456	3.031897	2.960078	7.787984	5.96067	5.64478	5.028764	4.753403	2.089742	0.789396	1.745116	6.087514	3.688243	4.040581	2.2095035000000003	35.252269	3.432844	1.758223	1.868683	1.366136	1.358005	1.896882	1.036832	2.352586	3.858641	2.350953
s_PL_10_12	35.550151	63.225373	30.3781305	32.092256	6.442389	15.209887	24.0841	8.739385	0.0	15.307126499999999	14.319368	0.0	6.844121	6.716685	5.383715	2.6941895000000002	35.609569	0.0	1.037286	12.729551	0.158117	1.565099	45.695001500000004	4.673581	7.1628810000000005	13.305341	2.171029	15.415577	24.7006135	27.650926	9.201675	21.547099	35.7428685	0.0	2.072894	1.902964	3.9423755	4.1299835	6.955014500000001	2.615031	17.078896	15.4427985	0.0	0.0	12.086133	0.0	0.0	13.392886	3.904903	15.4097395	27.586729	0.712086	14.065764	1.230255	13.958808	0.0	1.035309	18.266838	6.506672	22.482116	31.765579	44.378327	26.050689	29.686109000000002	18.130598	0.0
s_PL_1_13	1.088152	1.210231	8.750673	4.155614	0.104687	0.104813	0.069357	0.052328	0.08516	0.329536	0.695628	0.18448	0.230387	0.035101	0.089959	0.355385	11.450235	0.034377	0.073301	0.09638	0.0	0.025653	0.083948	0.22422	0.114095	9.492635	0.079238	0.283557	26.399509	4.793314	0.282211	18.441981	8.797484	0.13297	0.042104	0.038795	0.063826	0.055733	0.132054	0.037357	0.0	0.1505	0.020035	0.152726	0.113526	0.092233	0.070588	0.066873	0.082272	0.148822	0.110118	0.172324	0.029704	0.062732	0.142754	0.0	0.085599	0.113592	0.060015	0.273245	0.275565	0.940932	0.063622	0.086915	0.129744	0.047424
s_SUB_19_5	10.673341	5.650384	6.445971	5.121391	3.838726	18.289527	18.618328	35.198743	9.299912	4.389515	5.388526	9.798642	6.98719	5.454267	3.407585	3.718945	11.253995	2.580108	4.749988	7.640331	3.871095	4.256217	22.043395	20.027891	5.882269	7.882431	1.321491	2.597579	8.405894	2.009332	1.54447	1.834468	4.490057	10.310754	5.39918	3.864499	7.999579	10.197005	47.277625	5.192739	13.339578	48.139379	5.065637	5.037342	74.411355	6.307372	37.846825	14.260168	5.428125	12.867238	10.204139	6.27667	17.122092	10.840541	9.388778	5.84373	5.937862	15.523343	4.889624	9.123461	8.119639	132.74694	17.959496	25.74698	42.344247	60.672205
s_SUB_9_14	69.884148	5.509995	37.442364	19.904664	22.418208	10.71543	16.763686	5.533125500000001	2.260144	29.735685	63.096894	2.131145	2.307316	2.510292	12.453147	12.821452	4.180107	3.143415	3.7826484999999996	8.873156	5.187448	18.294815	5.821677	5.257362	7.384968	15.558468	9.83598	7.118289	13.519846	4.965657	16.829166	12.001767	9.234276	2.424419	4.354971	24.95646	11.297587	12.841236	3.166445	8.057939	5.956948	5.49839	1.4510815	2.705862	3.408686	2.585051	2.535648	46.393471	10.93274	29.060551	4.893245	2.365068	8.022664	1.98834	1.815873	0.8552314999999999	12.51348	7.029354	28.912333	26.267459	32.350944	5.544505	12.201141	8.722278	3.596709	1.532032
s_SUR_24_7	3.727565	1.592737	1.597824	1.916951	3.27599	5.612913	4.395638	3.458153	12.275598	3.194664	3.640875	96.580061	5.265651	2.486284	10.716154	9.862563	8.654074	2.782805	5.687839	9.767733	3.966045	3.487796	7.024733	4.525158	8.510334	3.512739	9.245935	4.963767	1.312017	1.12751	0.61008	0.589589	0.615169	34.061767	4.863437	6.300061	6.531334	5.139254	7.559495	4.472107	4.123675	3.41203	20.487167	26.56891	5.475946	23.082447	17.963037	3.593209	2.442378	10.152382	9.297	25.50482	5.650987	16.489263	19.595808	6.595904	3.971116	3.72839	7.40336	6.589804	4.818483	6.514418	3.808683	3.698474	8.08977	32.223259
s_SUB_12_3	1.370626	14.495099	0.864356	1.563751	2.403578	24.078933	6.88621	1.068671	7.27612	4.628325	1.384302	14.758129	4.330565	3.226296	2.959994	4.079784	3.326908	0.878861	4.576062	3.466197	1.026452	1.504507	16.687406	1.97597	7.899131	4.038164	3.621047	3.643969	0.666548	4.995301	0.237601	0.58858	0.782746	9.659039	7.938864	6.68778	8.521658	2.950745	8.243838	2.91749	2.519982	8.55539	12.502707	7.683316	1.588811	9.811028	5.326257	1.018069	0.87173	6.144677	3.102002	14.540989	4.299537	6.952423	4.027478	2.673437	0.925022	11.414133	9.23416	6.888751	18.688777	13.931034	18.493214	6.292117	3.389308	11.595206
s_PL_5_21	59.960177	34.538283	38.437517	40.189338	67.873096	66.620317	66.14172	19.719315	3.772185	57.710813	80.535528	1.44319	14.9369	9.898729	29.906794	25.563161	44.423211	5.523003	10.876033	37.594065	7.430236	16.776276	43.936739	17.556982	102.013405	36.196011	12.706183	104.987899	44.890946	49.397125	37.859024	57.003334	43.735258	1.465518	11.562197	32.001834	22.788181	21.077464	11.411149	13.626106	13.880002	80.004061	2.93182	1.456802	16.76813	3.043523	3.219168	30.249411	15.156522	43.002875	20.767402	2.021715	20.492479	4.957579	16.835525	1.048905	6.598683	36.47762	80.887627	56.233732	45.693359	36.724588	57.483662	68.100098	39.100763	10.747533
s_SUB_21_2	18.465456	20.017144	4.45291	14.57048	5.198674	15.450281	31.535825	11.638934	2.778768	11.795512	8.34626	0.673877	5.715652	2.667097	15.413039	6.19451	13.956846	0.696307	1.420976	7.563288	1.052393	1.193794	3.189633	63.093178	4.09109	11.579487	2.508291	0.967119	2.187537	6.605846	3.124976	2.138716	3.052411	1.336978	1.337937	2.122657	6.153156	4.283063	7.293245	1.77587	8.097229	47.008604	7.070009	2.438053	6.813552	2.442147	5.677479	2.123822	1.240048	7.426401	14.790143	2.423543	5.392598	7.949393	12.15321	1.976616	1.279938	27.376204	9.149655	28.273669	11.30719	11.830174	9.462511	40.327552	25.408544	2.717992
s_PL_1_1	8.326255	1.946642	3.76049	3.909789	4.952772	9.336991	1.557053	2.041063	4.640175	10.406884	6.300921	7.520412	1.291529	7.063191	1.6682135	3.309281	1.0724705	11.46725	13.5120345	2.971206	16.597411	22.072329	2.602418	0.474415	1.879778	2.682413	1.123267	1.962747	18.565811	0.550263	0.544056	1.119219	0.723017	8.423485	10.846423	16.780567	13.366421	31.377348	4.556572	13.625668	3.146444	1.681978	3.344234	3.470812	2.073373	2.405234	5.546856	61.204768	24.020147	4.834732000000001	0.884468	4.577181	15.424115	2.098968	0.908682	0.64981	70.181283	10.290197	3.690074	5.76696	17.580425	1.797078	8.172281	1.641331	1.793304	3.932059
s_SUR_8_2	1.259859	28.720903	1.114043	8.590922	7.80903	7.233584	2.910626	25.845834	19.894031	29.741643	2.698654	6.599837	10.675192	382.576084	5.684508	3.015521	7.000671	322.248019	70.298076	5.773126	122.144821	131.233778	8.830127	2.607996	10.407633	6.024656	93.006541	11.641123	8.480141	9.363866	0.876396	6.531184	4.139258	6.563712	185.216003	12.063151	24.194425	16.23173	104.975199	76.104149	96.35576	3.069136	2.956817	4.308004	7.333772	4.942361	24.73612	22.886942	303.462073	4.671189	6.52375	5.76266	63.483263	9.242271	1.863862	3.395678	10.876152	14.391816	1.361625	1.865806	7.248983	7.637796	7.512691	6.639181	7.322564	4.45704
s_PL_13_8	1.409821	4.866932	0.074467	5.452079	5.645941	8.325226	2.861788	0.395013	0.402943	6.677423	2.976783	1.327966	15.485136	0.152789	17.665917	34.486831	6.823011	0.113996	0.90502	28.436718	0.161937	0.232625	5.498638	5.682089	11.353002	28.293231	6.486006	10.961081	0.086865	5.682662	1.419676	1.243519	1.301079	0.945995	1.504888	4.96197	2.478872	0.397964	0.414235	0.631813	0.514403	0.899045	0.719707	0.670953	0.709226	1.962673	0.399598	0.16384	0.19821	28.80819	52.077278	7.008387	0.736274	11.501791	19.11845	14.386261	0.179831	7.460048	11.620397	14.334488	8.551942	5.657796	30.663327	8.76628	0.361359	0.653665
